Method,Name,Error,Occurrences,First Seen,Last Seen
GET,GET /api/v1/retrieve/Observation?_id=9dcc996e475d0b4b39e8a2337555b21bc55304347654a975308e7246,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:52:29Z,2026-07-03T18:52:29Z
GET,GET /api/v1/retrieve/Observation?_id=05d846b6efb4b9808683d7eb25918c2f275bd463b8e080811e503bb9,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:49:43Z,2026-07-03T18:49:43Z
GET,GET /api/v1/retrieve/Observation?_id=1c1485a12f88abb6769b39022dbbd878c1bea8e0027a28b42c2c7fc4,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:54:08Z,2026-07-03T18:54:08Z
GET,GET /api/v1/retrieve/Observation?_id=e32eb92f0ac2048c841a7f18bfba9bcb3ae5008d40d0e230d1c3b8bb,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:54:08Z,2026-07-03T18:54:08Z
GET,GET /api/v1/retrieve/Observation?_id=9b42a697c64dfaadcba652d19e9fdc4d6bc0bf264336a66cdf7728bd,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:52:29Z,2026-07-03T18:52:29Z
GET,GET /api/v1/retrieve/Observation?_id=06dd164c28a5ceb5ed6624f925eca0de6f755e2486c4aace05b93d02,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:54:08Z,2026-07-03T18:54:08Z
GET,GET /api/v1/retrieve/Observation?_id=1781ea1d12d8d44c93e50ff66ddf1742a37bd9a3234338042712204f,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:55:01Z,2026-07-03T18:55:01Z
GET,GET /api/v1/retrieve/Observation?_id=cbadce1db5f363c0fedcfdf460fd9283f45756ea66b627d335924e4c,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:52:29Z,2026-07-03T18:52:29Z
GET,GET /api/v1/retrieve/Observation?_id=7dc967b039e58c9c075e9d4a32a9ea13340538b57f5d20bde44349e2,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:51:06Z,2026-07-03T18:51:06Z
GET,GET /api/v1/retrieve/Observation?_id=3c7516d4beeeefaed48f997081a950a2eaa0e1e43c09277faf4d1f24,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:51:06Z,2026-07-03T18:51:06Z
GET,GET /api/v1/retrieve/Observation?_id=d7d998d8ef62189fa81c4ff278f5f79893fc38d0fa754ef0b44ce27c,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:07Z,2026-07-03T18:53:07Z
GET,GET /api/v1/retrieve/Observation?_id=5cce868675a4711bf15f9f0d8f1e53256a5b7954fd780e8bee78f116,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:54:08Z,2026-07-03T18:54:08Z
GET,GET /api/v1/retrieve/Observation?_id=644ec4ee0a84dd3f1c4e3fd7bf2210710461a62441867e856886d5dc,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:54:28Z,2026-07-03T18:54:28Z
GET,GET /api/v1/retrieve/Observation?_id=5788521639681a35fc5d6e7f3284cdee748e7d3becd9f35ff156269a,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:46:06Z,2026-07-03T18:46:06Z
GET,GET /api/v1/retrieve/Observation?_id=140f0b476b94ff5e41d4748bd98abe4c1f03a4220d4b306a0d2352be,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:28Z,2026-07-03T18:53:28Z
GET,GET /api/v1/retrieve/Observation?_id=74783c1c1f1b2447735515f8a9a4d75a396c87c40a2471fa0567c05e,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:55:57Z,2026-07-03T18:55:57Z
GET,GET /api/v1/retrieve/Observation?_id=938b8d60ae017269fea8c5606da4b8a79aa4333fd07a562e4b4fbe62,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:52:29Z,2026-07-03T18:52:29Z
GET,GET /api/v1/retrieve/Observation?_id=f4a1832e1b80c8b7fcfe946d5951fbaabdb7f81fe57e678dc559c25d,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:46:06Z,2026-07-03T18:46:06Z
GET,GET /api/v1/retrieve/Observation?_id=7411d6f1362339a47d0c830bf2cb6c693861dc3d6c13cc522aec34ce,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:46:05Z,2026-07-03T18:46:05Z
GET,GET /api/v1/retrieve/Observation?_id=3aabc589a654775ba900f35a5ab35f6e413c7b49f1716aebfacadc33,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:51:06Z,2026-07-03T18:51:06Z
GET,GET /api/v1/retrieve/Observation?_id=9c07000600f765628cef04198910a11e9a038673adca9b9b6dedb468,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:28Z,2026-07-03T18:53:28Z
GET,GET /api/v1/retrieve/Observation?_id=2bd8ab476ad70b3bb5f57fc74cb9c3de25de4b9f8eb3791af9650877,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:46:06Z,2026-07-03T18:46:06Z
GET,GET /api/v1/retrieve/Observation?_id=99719c033fc258cc3383ca112fc72b0fb59ada251819ee728128f516,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:52:02Z,2026-07-03T18:52:02Z
GET,GET /api/v1/retrieve/Observation?_id=3c89ae6d146a1663f7037abe6d0fc15bd680ce7e33b056996dd4ba59,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:28Z,2026-07-03T18:53:28Z
GET,GET /api/v1/retrieve/Observation?_id=e5f6b617073560bd21a4d95f13c6f8fc8963c46c8e14041ade408f06,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:51:06Z,2026-07-03T18:51:06Z
GET,GET /api/v1/retrieve/Observation?_id=8ea6352068754c58808e0e5d0921381429365847255a3324097c4117,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:51:06Z,2026-07-03T18:51:06Z
GET,GET /api/v1/retrieve/Observation?_id=e0b197f2622b8b781200b9911996fdf1ec19662c0eee8a3b61b8b333,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:46:06Z,2026-07-03T18:46:06Z
GET,GET /api/v1/retrieve/Observation?_id=ce3535bf5a006ded4cd2fe83522de67ddaa7458a2cb11fa41980d58b,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:44:58Z,2026-07-03T18:44:58Z
GET,GET /api/v1/retrieve/Observation?_id=8463a61046093a3144dc8d3a6cf97aa8df1499d14d377648a4b8ae44,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:44:58Z,2026-07-03T18:44:58Z
GET,GET /api/v1/retrieve/Observation?_id=90114f2148014174746e612b5033764c18ba725002f2ea4a1afc538d,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:44:58Z,2026-07-03T18:44:58Z
GET,GET /api/v1/retrieve/Observation?_id=73ec7f1744059cd0d2ac19b117532311088db6e768923f6f372828f8,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:52:29Z,2026-07-03T18:52:29Z
GET,GET /api/v1/retrieve/Observation?_id=dbcbfdd725ae08652bdadc937d2a6ec74503688313e62ed2437fa2aa,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:54:28Z,2026-07-03T18:54:28Z
GET,GET /api/v1/retrieve/Observation?_id=26771db1b4a0f365ad411756f43c5c21e87442883e990500bee32235,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:28Z,2026-07-03T18:53:28Z
GET,GET /api/v1/retrieve/Observation?_id=bcb8fde6f2f7d6b0c0945df85461abea033e57b0984ecbd0e486a0c0,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:52:29Z,2026-07-03T18:52:29Z
GET,GET /api/v1/retrieve/Observation?_id=3e5fde431583c1365c6fcd2dc083995a042f5a8a11dcca5c6f19e3e5,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:18Z,2026-07-03T18:53:18Z
GET,GET /api/v1/retrieve/Observation?_id=ae97c19893e14ba699a5dd37527507dcfe91e7b7a400f5e44e062799,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:18Z,2026-07-03T18:53:18Z
GET,GET /api/v1/retrieve/Observation?_id=587131c099778c7fe99e32a14f7beec35c7fb82a2ea255bf93612d58,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:54:08Z,2026-07-03T18:54:08Z
GET,GET /api/v1/retrieve/Observation?_id=d0d0a798a69b9e634dfac27db5cfef613f61403ca890ef30ab32563a,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:52:29Z,2026-07-03T18:52:29Z
GET,GET /api/v1/retrieve/Observation?_id=feaa91c9454759543d6adb8430d8845a167fa1c321a797ee3394d73a,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:54:28Z,2026-07-03T18:54:28Z
GET,GET /api/v1/retrieve/Observation?_id=f76ade0113bf585cbcc58a10aef12d026ae28fbb8fea3e9ade8ef24c,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:44:35Z,2026-07-03T18:44:35Z
GET,GET /api/v1/retrieve/Observation?_id=b97621042bbb8e319d6bf9cb1327ccfdfef78f27a8fa6543432e94e0,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:49:43Z,2026-07-03T18:49:43Z
GET,GET /api/v1/retrieve/Observation?_id=625b03d4e540df8817027cd396deca42fc205b4491cfe66c8f5c1c4e,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:49:44Z,2026-07-03T18:49:44Z
GET,GET /api/v1/retrieve/Observation?_id=73fc831d2ad2a12bf2ff65ffe89fa6511c206056b1fcf77fcc0d7b41,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:07Z,2026-07-03T18:53:07Z
GET,GET /api/v1/retrieve/Observation?_id=f391ad1359c23de3f4402e02c3d8a185196c791d9a77c76f1260e6d9,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:55:57Z,2026-07-03T18:55:57Z
GET,GET /api/v1/retrieve/Observation?_id=66ff3258ff88633cb2b2b6c4c3cb131d9b0abe4ee9f02cc905359de9,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:28Z,2026-07-03T18:53:28Z
GET,GET /api/v1/retrieve/Observation?_id=c413935dd63185dbec95d626e7e6e655066bebf6c0d8918c8746fa5c,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:47:51Z,2026-07-03T18:47:51Z
GET,GET /api/v1/retrieve/Observation?_id=fd0d22c1c459ee44e30e3eed3808ec206285f94998647b2c688d0942,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:49:43Z,2026-07-03T18:49:43Z
GET,GET /api/v1/retrieve/Observation?_id=092e4347b03a5fc788718f7dce9623d82b8248f20b2f5228b54787b7,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:28Z,2026-07-03T18:53:28Z
GET,GET /api/v1/retrieve/Observation?_id=8b6290199b70a05ccd1c5a905f4af707090e91309d08fae163e9c9ad,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:18Z,2026-07-03T18:53:18Z
GET,GET /api/v1/retrieve/Observation?_id=93c9655915152da608da4c27c27da76a6e454fca623ecb37e2894e81,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:46:05Z,2026-07-03T18:46:05Z
GET,GET /api/v1/retrieve/Observation?_id=558e38e1600b9d36c6751efe15717c2111e67855bde615d29e52be15,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:54:08Z,2026-07-03T18:54:08Z
GET,GET /api/v1/retrieve/Observation?_id=319e693ea68011991989057e57f9cbc7b923203303d905ed61c43544,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:46:06Z,2026-07-03T18:46:06Z
GET,GET /api/v1/retrieve/Observation?_id=83b59c87b3cfc4b83b83824148d6b373ff5b541599721ddff5feb513,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:52:29Z,2026-07-03T18:52:29Z
GET,GET /api/v1/retrieve/Observation?_id=5d37f683352380bb18aecdc848154bdeaa8f85dedff508e009afe55b,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:54:28Z,2026-07-03T18:54:28Z
GET,GET /api/v1/retrieve/Observation?_id=cee020047337caabe5f71984e0b10fabe4baea4c66d344769f424dd8,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:52:29Z,2026-07-03T18:52:29Z
GET,GET /api/v1/retrieve/Observation?_id=9654fff6c6c83c88960b6d3b4ac7ef22642ad237495b3793fd45cf50,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:44:58Z,2026-07-03T18:44:58Z
GET,GET /api/v1/retrieve/Observation?_id=0053db53cdf5c4a3d53102ab6aaeb117266f431b942a46d5f71840a4,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:28Z,2026-07-03T18:53:28Z
GET,GET /api/v1/retrieve/Observation?_id=f6fce5c672309d70ffd00978be96399c44e5886457905d19281532e0,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:55:57Z,2026-07-03T18:55:57Z
GET,GET /api/v1/retrieve/Observation?_id=61cf243e28443978280814090fb1fc3eb812b9c1ad6e411eb1032bce,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:55:01Z,2026-07-03T18:55:01Z
GET,GET /api/v1/retrieve/Observation?_id=966dcb9c3e71f50be117657568f8e33e05e97b2d0ded22016f094116,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:49:43Z,2026-07-03T18:49:43Z
GET,GET /api/v1/retrieve/Observation?_id=6182e447f6bb476cdac44cf7b105c16c3eac037adb399c5789b99005,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:46:06Z,2026-07-03T18:46:06Z
GET,GET /api/v1/retrieve/Observation?_id=639a2046729b2af44fd3a88aa2d3ab11ed2ef249983a2c3d1f668719,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:51:06Z,2026-07-03T18:51:06Z
GET,GET /api/v1/retrieve/Observation?_id=0fc38209750eb724b39baa15c9a57083f6d8939ba3f211dd25317798,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:52:29Z,2026-07-03T18:52:29Z
GET,GET /api/v1/retrieve/Observation?_id=339f58895df51e796c3fbdaad0638fa705ef3770f998ff3bafa64ba0,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:28Z,2026-07-03T18:53:28Z
GET,GET /api/v1/retrieve/Observation?_id=a865a78bd08c4c344277733d2217406ceed21fee7b20b0490e39add9,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:46:05Z,2026-07-03T18:46:05Z
GET,GET /api/v1/retrieve/Observation?_id=9edbc7aeef22ed3f2c53c0c4fa2e7698319a8e5f36e455a2aabb5455,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:28Z,2026-07-03T18:53:28Z
GET,GET /api/v1/retrieve/Observation?_id=bcfdaa24745c21f14a92558e373a105fd9c4c48d4b185b644b5857cc,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:28Z,2026-07-03T18:53:28Z
GET,GET /api/v1/retrieve/Observation?_id=6f7ccdc33768b25e3e8a09eaf9e46cdbdd2ab25d1a426c9430721aea,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:46:06Z,2026-07-03T18:46:06Z
GET,GET /api/v1/retrieve/Observation?_id=0c3245ecbad48dea222c8024a00d147da6883274c93326a64bf4ea34,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:28Z,2026-07-03T18:53:28Z
GET,GET /api/v1/retrieve/Observation?_id=07d8baf1cd87caa5ef3303226146c5df0fa3eb5609e79c84e00789f4,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:46:06Z,2026-07-03T18:46:06Z
GET,GET /api/v1/retrieve/Observation?_id=dd617c9d14b3c51b118c1f54f35b9728796b05aa7a98509e6014d7df,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:49:43Z,2026-07-03T18:49:43Z
GET,GET /api/v1/retrieve/Observation?_id=16449f26c538be130f08fcb7f613bc629a934e9c2f87c665ea5d9623,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:51:06Z,2026-07-03T18:51:06Z
GET,GET /api/v1/retrieve/Observation?_id=30460cb567dcb49a4e6b020e1bb436754fd9d04f489741745ed616e5,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:54:08Z,2026-07-03T18:54:08Z
GET,GET /api/v1/retrieve/Observation?_id=a42504e705845fad8769fde468eb2a581362ccc4ea5b41b4ce456366,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:49:44Z,2026-07-03T18:49:44Z
GET,GET /api/v1/retrieve/Observation?_id=39ffa392161c100e45775fda00394ecfe532dfcb8dfbe3b759297d38,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:55:57Z,2026-07-03T18:55:57Z
GET,GET /api/v1/retrieve/Observation?_id=7ad1524cf3de9618c68eb5e4dae0e86db96d76981e7a0aba3e2898d0,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:55:57Z,2026-07-03T18:55:57Z
GET,GET /api/v1/retrieve/Observation?_id=8e394813b9d1afd561fce050dbd89d518adee05f6a247410b68ea1ae,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:44:58Z,2026-07-03T18:44:58Z
GET,GET /api/v1/retrieve/Observation?_id=7aeac9061f5dc5f24110a184b011e00ecc6c94818e38f713fda87838,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:55:59Z,2026-07-03T18:55:59Z
GET,GET /api/v1/retrieve/Observation?_id=d2f59aa28a42056a9db28e97bacd093956c3bf0b028d4bac004fcbbc,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:44:58Z,2026-07-03T18:44:58Z
GET,GET /api/v1/retrieve/Observation?_id=fe9fbe0f68c4cb6eb10f2eef791f453a2d7056d314be2465645f4ff3,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:52:29Z,2026-07-03T18:52:29Z
GET,GET /api/v1/retrieve/Observation?_id=3a1cc4ae12335ea6439bd7daebfbb465b102038025701dcdf6bb8520,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:52:29Z,2026-07-03T18:52:29Z
GET,GET /api/v1/retrieve/Observation?_id=6392e9e904b225af787a07b5dd50fdbe90dcc14702b93ce0ad16ed13,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:52:29Z,2026-07-03T18:52:29Z
GET,GET /api/v1/retrieve/Observation?_id=2618cc24e1b5b8bff33016d90ee9d907e56eed8849baad33344d9d97,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:55:01Z,2026-07-03T18:55:01Z
GET,GET /api/v1/retrieve/Observation?_id=42ffaa0a8694a8297c2c50737f8b23cda9784ca79db90f1cf3cd3361,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:54:08Z,2026-07-03T18:54:08Z
GET,GET /api/v1/retrieve/Observation?_id=b0da9317da522d4d47e63c83e017543f49ce3e31cd7904cd5121d6a0,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:52:29Z,2026-07-03T18:52:29Z
GET,GET /api/v1/retrieve/Observation?_id=ab2897a833acfa124a362df67217d704121dfc29a6ceb08de62ecd3d,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:28Z,2026-07-03T18:53:28Z
GET,GET /api/v1/retrieve/Observation?_id=b4a8ab96a7ac0ec8107b39581dbb6fe2e6ba068af493eae3c379edde,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:49:44Z,2026-07-03T18:49:44Z
GET,GET /api/v1/retrieve/Observation?_id=376458d7935046f13ecd27b0cf0c7c8a01bec1e65dd3b1f0820df217,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:18Z,2026-07-03T18:53:18Z
GET,GET /api/v1/retrieve/Observation?_id=e7b42754837f68dc98c7e51bb7fe021dfd50833dee4bce3ae8c402df,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:54:28Z,2026-07-03T18:54:28Z
GET,GET /api/v1/retrieve/Observation?_id=9444aa6cc4b894d752165faf12f866d1e6c4ed014bac6b543fec0849,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:46:05Z,2026-07-03T18:46:05Z
GET,GET /api/v1/retrieve/Observation?_id=31d793ba9a04ac62362f27aa9a3c07e9f6ed12c63864ded4c061a0ec,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:52:29Z,2026-07-03T18:52:29Z
GET,GET /api/v1/retrieve/Observation?_id=eec09a54eab359783e9741fe0b571867e1eda9604806d94771ab821d,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:07Z,2026-07-03T18:53:07Z
GET,GET /api/v1/retrieve/Observation?_id=431bc9f7f968f9b01bd94fa45fbbf7842f6d89bbf068a1f5a6178aab,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:18Z,2026-07-03T18:53:18Z
GET,GET /api/v1/retrieve/Observation?_id=1ceb98f087376876bee775dbfc3d4137136cb9aec00f250e06426cc2,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:52:29Z,2026-07-03T18:52:29Z
GET,GET /api/v1/retrieve/Observation?_id=19f793146078f8b9d25666ccac452a500a6f14ce38fdb1f72f38a99b,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:52:29Z,2026-07-03T18:52:29Z
GET,GET /api/v1/retrieve/Observation?_id=6bbe61a42361fa78955eef16db8631800fbaa8b5c25973b59b3992bd,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:07Z,2026-07-03T18:53:07Z
GET,GET /api/v1/retrieve/Observation?_id=6e46e29cb6d78a4fdbf6880c1525e971267be8649801bbc4a2265307,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:54:28Z,2026-07-03T18:54:28Z
GET,GET /api/v1/retrieve/Observation?_id=a3645c93cfc2224f17af0f343ca1237e8331d29ddafdaf86021f9e70,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:49:43Z,2026-07-03T18:49:43Z
GET,GET /api/v1/retrieve/Observation?_id=85472e4360561f34764630342bd468cef01f11350e10f29d50e03489,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:07Z,2026-07-03T18:53:07Z
GET,GET /api/v1/retrieve/Observation?_id=57bf626df706399a553f22b8608c622fd3893b7fe67d8cc15c352845,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:54:08Z,2026-07-03T18:54:08Z
GET,GET /api/v1/retrieve/Observation?_id=b29baa569e189df2169131008f8b62ef8abb3a14d04f49c1cb230345,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:55:57Z,2026-07-03T18:55:57Z
GET,GET /api/v1/retrieve/Observation?_id=4a604e0bb9e5c904c86190366543bdde7951678afcb44c015af0477c,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:07Z,2026-07-03T18:53:07Z
GET,GET /api/v1/retrieve/Observation?_id=39cccc2f97511d248a0ba81f48b496411fec44b782bc23c5e2deee21,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:07Z,2026-07-03T18:53:07Z
GET,GET /api/v1/retrieve/Observation?_id=7d4de285521d46879aec41b3353cb5f156cc9e25c35bfd96550a3570,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:53:28Z,2026-07-03T18:53:28Z
GET,GET /api/v1/retrieve/Observation?_id=75f45ac3295000133ce56d4599955cbbaa261c3fa72cbbdbc660ace3,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:46:06Z,2026-07-03T18:46:06Z
GET,GET /api/v1/retrieve/Observation?_id=962943b96c3d79eb7caf857f19c87a224ebd153380b1d150688f4435,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:51:06Z,2026-07-03T18:51:06Z
GET,GET /api/v1/retrieve/Observation?_id=0fb425de71bef7882e6c98bfcfaa1c76e1056f7970a7f2efbde38522,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:52:29Z,2026-07-03T18:52:29Z
GET,GET /api/v1/retrieve/Observation?_id=af65cc7f33e2344ee003efdcb83dc34f73195cbec08ee882d9c355e8,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:54:08Z,2026-07-03T18:54:08Z
GET,GET /api/v1/retrieve/Observation?_id=1f5c5fe0a0a6014799d4833a9426add666065c7ce2547bb506aade34,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:54:08Z,2026-07-03T18:54:08Z
GET,GET /api/v1/retrieve/Observation?_id=d0f81545b5b60acccb6dbe6727c12c572830e0cff6ccce5105196100,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:46:06Z,2026-07-03T18:46:06Z
GET,GET /api/v1/retrieve/Observation?_id=9b12b100c306fabdd1b7ad3be0451e76292f1632615f6e84bcc2ae4b,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:52:29Z,2026-07-03T18:52:29Z
GET,GET /api/v1/retrieve/Observation?_id=8b1c4d09602d50d37d0861966409f40ff3529dce4e4556f0d9e545b1,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:46:05Z,2026-07-03T18:46:05Z
GET,GET /api/v1/retrieve/Observation?_id=014ed0824cf92c480ba7c1e3a125fc3e9e222f90eb42e00fb2eb85f4,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:52:29Z,2026-07-03T18:52:29Z
GET,GET /api/v1/retrieve/Observation?_id=64a5d325f2311e0134705ec7c03ff9b8f2290bd83ed15e0433e10a77,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:46:05Z,2026-07-03T18:46:05Z
GET,GET /api/v1/retrieve/Observation?_id=099a5ff17a04cd190222e54d99fbde3481210d09cdfbc3fb82aff3b9,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:49:43Z,2026-07-03T18:49:43Z
GET,GET /api/v1/retrieve/Observation?_id=54f4efcb8d03c6f2b70e7b45a1af6843d5b7318b563ce7fc582e8c58,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:52:29Z,2026-07-03T18:52:29Z
POST,POST /api/v1/ltc_tw_2025_observation_blood_pressure,CatchResponseError('Unexpected status code: 503'),992,2026-07-03T18:44:58Z,2026-07-03T18:55:23Z
GET,GET /api/v1/retrieve/Observation?_id=4b5ca7910f5c727dad9ff85c06838457f3508fcee4ae516c30616468,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:55:57Z,2026-07-03T18:55:57Z
GET,GET /api/v1/retrieve/Observation?_id=970bddd97efebe00f2d6696d9500d8f420cbbfa54eb444372dddd2ff,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:49:43Z,2026-07-03T18:49:43Z
GET,GET /api/v1/retrieve/Observation?_id=96e73973cb59687fb73047685d7dd374645f3c4651430b39cc2e25e3,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:46:06Z,2026-07-03T18:46:06Z
GET,GET /api/v1/retrieve/Observation?_id=dffc0bceb95461520ebe2e240f091b15b9ef580f6cbbfa07ca0d2b7d,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:52:29Z,2026-07-03T18:52:29Z
GET,GET /api/v1/retrieve/Observation?_id=216413873b2aff68ec3853e504f291db1bb6186dc783a2a72ad8b5c0,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:51:06Z,2026-07-03T18:51:06Z
GET,GET /api/v1/retrieve/Observation?_id=d8ed4b1197bb9e6a084ddbc8e4e87473c3011c1d2448b430e3759a9c,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:52:29Z,2026-07-03T18:52:29Z
GET,GET /api/v1/retrieve/Observation?_id=37ec5ef4984dbc6d64aff1bf16526a3c19eda1789541fd25cbf4efc1,CatchResponseError('Unexpected status code: 503'),1,2026-07-03T18:52:29Z,2026-07-03T18:52:29Z
